1680322440000,28573.35,28573.36,28565.7,28565.71,11.4841
1680322500000,28565.71,28565.98,28562.93,28565.97,14.68884
1680322560000,28565.97,28565.98,28565.7,28565.7,9.82865
1680322620000,28565.71,28579.59,28565.25,28579.59,12.85747
1680322680000,28579.59,28595.0,28579.58,28594.99,34.21255
1680322740000,28595.0,28597.93,28567.36,28567.37,56.37946
1680322800000,28567.36,28567.37,28555.04,28555.04,15.67711
1680322860000,28555.04,28566.57,28554.95,28566.56,9.76404
1680322920000,28566.56,28567.93,28566.56,28567.92,4.14874
1680322980000,28567.93,28569.7,28567.92,28569.7,5.9367
1680323040000,28569.7,28569.7,28569.69,28569.69,4.16828
1680323100000,28569.7,28570.01,28569.69,28569.99,7.56963
1680323160000,28569.99,28572.71,28569.99,28572.71,5.693
1680323220000,28572.7,28582.99,28572.7,28577.44,17.61944
1680323280000,28577.44,28589.96,28577.44,28589.18,17.01008
1680323340000,28589.19,28592.77,28568.17,28592.77,52.6502
1680323400000,28592.76,28594.78,28584.96,28587.58,16.08402
1680323460000,28587.58,28588.79,28584.79,28584.79,7.57662
1680323520000,28584.79,28584.8,28584.79,28584.8,5.52103
1680323580000,28584.8,28587.94,28584.47,28587.75,9.23687
1680323640000,28587.75,28587.83,28582.69,28582.7,6.77682
1680323700000,28582.7,28589.14,28581.04,28589.14,11.26056
1680323760000,28589.14,28589.31,28589.13,28589.3,3.24884
1680323820000,28589.3,28592.02,28586.01,28590.0,13.26036
1680323880000,28590.0,28592.83,28590.0,28592.83,10.27166
1680323940000,28592.83,28592.84,28592.82,28592.83,4.82954
1680324000000,28592.83,28606.54,28592.83,28606.53,21.25798
1680324060000,28606.54,28613.48,28606.53,28611.71,18.71856
1680324120000,28611.72,28614.45,28611.25,28614.45,13.95593
1680324180000,28614.44,28614.45,28600.0,28600.0,15.25017
1680324240000,28600.01,28600.01,28590.57,28590.58,23.16383
1680324300000,28590.57,28594.57,28590.57,28594.56,38.22415
1680324360000,28594.56,28594.57,28593.78,28593.99,6.14138
1680324420000,28594.0,28620.0,28593.99,28620.0,16.54771
1680324480000,28619.99,28625.1,28615.27,28615.31,28.27287
1680324540000,28615.3,28615.31,28610.51,28611.97,11.50952
1680324600000,28611.98,28614.8,28611.97,28614.39,7.59406
1680324660000,28614.4,28621.14,28614.39,28614.43,15.32739
1680324720000,28614.44,28614.45,28614.43,28614.44,3.3952
1680324780000,28614.45,28614.45,28594.24,28594.24,31.5369
1680324840000,28594.25,28594.25,28581.0,28581.01,14.10578
1680324900000,28581.01,28586.95,28576.43,28581.58,41.90012
1680324960000,28581.59,28581.59,28574.33,28574.34,23.31736
1680325020000,28574.34,28580.17,28574.33,28576.77,10.67946
1680325080000,28576.78,28576.78,28570.0,28571.77,27.08605
1680325140000,28571.77,28580.36,28571.76,28580.0,29.33192
1680325200000,28580.01,28588.58,28580.0,28588.58,11.71266
1680325260000,28588.57,28588.65,28575.22,28575.22,35.75223
1680325320000,28575.22,28575.23,28570.43,28573.0,16.62121
1680325380000,28573.01,28573.01,28565.02,28573.01,10.69126
1680325440000,28573.0,28573.01,28573.0,28573.0,4.39462
1680325500000,28573.01,28583.29,28573.0,28583.28,11.04629
1680325560000,28583.28,28583.29,28582.43,28582.43,7.16626
1680325620000,28582.44,28589.13,28580.28,28580.28,6.2142
1680325680000,28580.29,28580.29,28563.38,28563.38,15.37513
1680325740000,28563.39,28563.39,28557.99,28557.99,14.27377
1680325800000,28558.0,28558.0,28555.15,28555.16,9.68883
1680325860000,28555.16,28572.21,28555.0,28572.21,13.71452
1680325920000,28572.2,28572.21,28568.91,28568.92,4.27917
1680325980000,28568.92,28573.18,28568.77,28570.18,14.54773
1680326040000,28570.17,28570.18,28558.42,28563.51,10.97918
1680326100000,28563.5,28565.08,28563.5,28565.07,3.53451
1680326160000,28565.07,28565.08,28557.61,28557.61,5.37929
1680326220000,28557.62,28557.62,28550.2,28553.15,30.2103
1680326280000,28553.15,28557.96,28546.8,28548.97,19.47921
1680326340000,28548.97,28564.5,28548.97,28564.49,10.17526
1680326400000,28564.49,28573.18,28561.9,28561.9,29.20564
1680326460000,28561.91,28568.47,28561.9,28566.75,6.21535
1680326520000,28566.74,28566.75,28555.33,28555.34,8.12409
1680326580000,28555.33,28555.34,28552.49,28552.49,10.96633
1680326640000,28552.5,28553.57,28551.12,28551.13,14.13478
1680326700000,28551.12,28559.95,28551.12,28556.76,15.39246
1680326760000,28556.76,28562.45,28554.35,28562.45,19.07882
1680326820000,28562.44,28564.64,28557.02,28558.55,16.60999
1680326880000,28558.55,28558.55,28539.24,28539.24,24.77457
1680326940000,28539.25,28542.29,28532.62,28532.62,27.96544
1680327000000,28532.62,28540.14,28532.62,28540.13,19.21373
1680327060000,28540.13,28540.14,28531.68,28534.24,24.46175
1680327120000,28534.24,28542.16,28534.24,28542.16,9.09012
1680327180000,28542.16,28542.16,28530.73,28530.73,10.66896
1680327240000,28530.73,28540.0,28530.59,28539.39,24.39685
1680327300000,28539.38,28554.12,28538.71,28554.11,41.09479
1680327360000,28554.12,28554.12,28549.31,28549.32,8.38082
1680327420000,28549.32,28549.32,28549.14,28549.15,2.62442
1680327480000,28549.15,28549.15,28539.75,28543.97,7.74116
1680327540000,28543.97,28544.26,28539.54,28539.55,12.54777
1680327600000,28539.55,28545.18,28539.54,28545.1,7.48998
1680327660000,28545.11,28554.34,28541.87,28554.34,12.36342
1680327720000,28554.33,28557.98,28554.33,28555.81,16.18734
1680327780000,28555.81,28557.39,28553.89,28557.39,13.03548
1680327840000,28557.39,28557.39,28556.22,28556.23,5.67546
1680327900000,28556.23,28557.23,28555.2,28557.23,8.11629
1680327960000,28557.22,28564.73,28557.22,28563.34,25.10479
1680328020000,28563.35,28563.4,28563.34,28563.39,10.44407
1680328080000,28563.4,28563.86,28563.39,28563.85,4.43239
1680328140000,28563.86,28564.39,28563.85,28564.38,6.19846
1680328200000,28564.39,28568.09,28564.38,28565.52,15.29026
1680328260000,28565.51,28565.52,28559.96,28559.96,14.44727
1680328320000,28560.01,28560.01,28559.06,28559.07,6.21597
1680328380000,28559.06,28563.12,28559.06,28563.12,7.42841
1680328440000,28563.11,28564.5,28563.11,28564.49,5.64999
1680328500000,28564.49,28564.82,28564.49,28564.81,9.39734
1680328560000,28564.82,28566.37,28564.81,28566.37,16.8054
1680328620000,28566.37,28569.01,28566.36,28569.01,18.3964
1680328680000,28569.01,28570.86,28569.0,28570.85,14.86096
1680328740000,28570.85,28571.08,28570.85,28571.08,2.88236
1680328800000,28571.08,28572.93,28563.88,28563.88,14.58244
1680328860000,28563.89,28563.9,28563.53,28563.53,16.56044
1680328920000,28563.53,28563.54,28555.2,28555.2,30.09652
1680328980000,28555.2,28555.21,28548.69,28550.66,46.27719
1680329040000,28550.66,28550.67,28538.43,28544.36,16.01421
1680329100000,28544.35,28544.36,28537.02,28540.3,13.81758
1680329160000,28540.3,28540.3,28537.12,28537.13,11.51284
1680329220000,28537.12,28538.69,28535.95,28535.96,24.78229
1680329280000,28535.96,28541.43,28514.47,28528.43,128.97703
1680329340000,28528.27,28530.0,28524.13,28524.13,24.62732
1680329400000,28524.13,28533.3,28519.67,28533.29,20.64208
1680329460000,28533.29,28533.3,28523.19,28530.05,16.71079
1680329520000,28530.04,28530.7,28530.04,28530.38,7.58116
1680329580000,28530.38,28530.39,28526.26,28526.26,13.15089
